[ 0.  0.  0.],[-5.57240971  6.04062123  0.        ],[-77.63894659  80.91793187   0.        ],[ 10.16552258 -10.35706776   0.        ],[ 1850.90673325],[ 1850.90673325],59.7889665427
[ 0.  0.  0.],[ 4.89560676  2.70758989  0.        ],[ 18.35217566  48.31152301   0.        ],[ 1.27721944 -7.25016526  0.        ],[ 1812.67092379],[ 1812.67092379],29.2705098985
[ 0.  0.  0.],[ 2.29581575 -8.39519823  0.        ],[-52.03950979 -32.3196322    0.        ],[ 13.00030997  -1.97636098   0.        ],[ 1907.66645991],[ 1907.66645991],32.1889969406
[ 0.  0.  0.],[-2.61914757 -6.87381897  0.        ],[  1.33465978 -48.22044891   0.        ],[-3.10250941  2.97801609  0.        ],[ 1722.49093757],[ 1722.49093757],27.0531113403
[ 0.  0.  0.],[-3.84759629  4.5322781   0.        ],[-65.67052102  15.84047464   0.        ],[ 9.58332246  1.40778508  0.        ],[ 1796.27918896],[ 1796.27918896],36.9918636434
[ 0.  0.  0.],[-8.94159026 -3.24434293  0.        ],[-74.72426937  32.97616327   0.        ],[  6.15951267 -10.09567367   0.        ],[ 1872.72301609],[ 1872.72301609],42.9637082226
[ 0.  0.  0.],[-0.19606817 -7.43891132  0.        ],[ -5.70310406 -43.57952561   0.        ],[ 1.12295394  1.51818455  0.        ],[ 1766.7443814],[ 1766.7443814],23.5867127826
[ 0.  0.  0.],[ 5.42991221 -0.21242409  0.        ],[ 30.30364697 -45.58908448   0.        ],[-0.6520147   9.20464298  0.        ],[ 1721.33879098],[ 1721.33879098],29.3086630111
[ 0.  0.  0.],[-1.18088233 -7.85550961  0.        ],[-22.00889184 -10.59393504   0.        ],[ 3.36776617 -5.99831229  0.        ],[ 1798.08079289],[ 1798.08079289],11.1005348086
[ 0.  0.  0.],[-8.89156524 -2.78911556  0.        ],[-22.14595308  16.13876739   0.        ],[-4.64108339 -6.25783206  0.        ],[ 1893.34710106],[ 1893.34710106],13.0171198778
[ 0.  0.  0.],[ 6.6743949   0.79071563  0.        ],[ 95.80678735 -32.8906614    0.        ],[-12.7453294   7.5213162   0.       ],[ 1878.76714104],[ 1878.76714104],53.8842923089
[ 0.  0.  0.],[-5.56279388  3.56780619  0.        ],[-22.7250492   75.01459543   0.        ],[ -1.04438045 -11.73393163   0.        ],[ 1860.2241273],[ 1860.2241273],42.0579059416
[ 0.  0.  0.],[ 4.62478547 -6.47375252  0.        ],[  8.27761808 -72.38275557   0.        ],[ 3.07361878  8.28406294  0.        ],[ 1795.91784838],[ 1795.91784838],38.6408291178
[ 0.  0.  0.],[ 6.52399503 -0.69841269  0.        ],[ 66.1126272  -39.44124865   0.        ],[-6.90303027  7.40933603  0.        ],[ 1758.58040945],[ 1758.58040945],41.1245798263
[ 0.  0.  0.],[ 0.29356481  5.04968073  0.        ],[-16.68135492  30.42622388   0.        ],[ 3.91832512 -1.11786782  0.        ],[ 1691.35809101],[ 1691.35809101],20.0198989009
[ 0.  0.  0.],[ 5.86121388 -2.40918553  0.        ],[ 59.7719356    5.29166045   0.        ],[-6.35390929 -3.61589792  0.        ],[ 1684.92297132],[ 1684.92297132],33.1300354677
[ 0.  0.  0.],[-5.32069512  7.32431543  0.        ],[  2.33380369  69.08529882   0.        ],[-5.98707557 -6.71669069  0.        ],[ 1757.87849376],[ 1757.87849376],36.4959378227
[ 0.  0.  0.],[-5.37641663  2.76199879  0.        ],[-88.84067102  -0.23199044   0.        ],[ 12.6842977    2.87470577   0.        ],[ 1839.52376645],[ 1839.52376645],46.2296013725
[ 0.  0.  0.],[-7.45623148 -3.15909017  0.        ],[-42.49063173 -18.73704321   0.        ],[ 1.30312584  0.73582569  0.        ],[ 1720.5780227],[ 1720.5780227],25.7778984372
[ 0.  0.  0.],[ 4.85749364 -5.65601555  0.        ],[ 20.48168463 -62.85349204   0.        ],[ 0.79398194  7.21288162  0.        ],[ 1728.18294021],[ 1728.18294021],35.219484057
[ 0.  0.  0.],[ 8.87365648  3.79633705  0.        ],[ 35.15732164  12.51041235   0.        ],[ 2.08766589  1.46671515  0.        ],[ 1729.12871737],[ 1729.12871737],18.595034766
[ 0.  0.  0.],[ 8.18764978  5.68954937  0.        ],[ 67.40435953 -36.49863867   0.        ],[ -5.40643494  13.26709514   0.        ],[ 1855.85742247],[ 1855.85742247],40.3532533701
[ 0.  0.  0.],[ 6.35447607 -6.52535719  0.        ],[ 71.72829933  -9.1940217    0.        ],[-8.24996399 -4.83831849  0.        ],[ 1821.60377],[ 1821.60377],39.6040140334
[ 0.  0.  0.],[-0.75166912  5.48586178  0.        ],[ -6.61909334  35.5179036    0.        ],[ 0.67218055 -1.90055069  0.        ],[ 1663.5169786],[ 1663.5169786],20.5136016933
[ 0.  0.  0.],[-7.242465   -6.22801791  0.        ],[-40.56082979 -28.93024694   0.        ],[ 1.13714784 -0.57788087  0.        ],[ 1720.5780227],[ 1720.5780227],25.4980237164
[ 0.  0.  0.],[ 0.31993959 -6.42359442  0.        ],[  17.88620579 -101.48002096    0.        ],[ -3.32587781  14.16446679   0.        ],[ 1852.94662455],[ 1852.94662455],55.1201526793
[ 0.  0.  0.],[ 7.22904581 -4.8008986   0.        ],[ 25.97777948 -42.04187449   0.        ],[ 2.18080401  3.86881623  0.        ],[ 1708.16481274],[ 1708.16481274],25.5375450127
[ 0.  0.  0.],[-3.76330995 -8.72365848  0.        ],[-76.78943864 -24.18829494   0.        ],[ 11.8790268   -3.98133447   0.        ],[ 1886.06019103],[ 1886.06019103],42.3186707269
[ 0.  0.  0.],[ 1.70620945 -8.18966674  0.        ],[-52.48969228 -54.25615668   0.        ],[ 12.49725843   2.72548815   0.        ],[ 1898.46982474],[ 1898.46982474],39.7935697105
[ 0.  0.  0.],[-3.35725857 -5.59227824  0.        ],[-61.31806267 -44.86255605   0.        ],[ 9.18683274  3.48668322  0.        ],[ 1782.47540842],[ 1782.47540842],40.6065415864
[ 0.  0.  0.],[-7.43347654 -2.30174183  0.        ],[-68.34424551  20.54125579   0.        ],[ 6.44455532 -6.62503386  0.        ],[ 1729.18935215],[ 1729.18935215],37.7990041361
[ 0.  0.  0.],[ 4.52321289  8.13187154  0.        ],[  9.35947411  46.8613086    0.        ],[ 2.9230508  -1.36751737  0.        ],[ 1720.72022822],[ 1720.72022822],28.1000700627
[ 0.  0.  0.],[ 1.86731685  5.23828942  0.        ],[ -4.31867298 -32.08264472   0.        ],[  2.79949586  11.9469063    0.        ],[ 1871.08701142],[ 1871.08701142],18.2488148204
[ 0.  0.  0.],[-9.61342497 -0.536119    0.        ],[-29.89697951  48.96248569   0.        ],[ -3.73359816 -10.61161083   0.        ],[ 1916.58782548],[ 1916.58782548],29.8104405283
[ 0.  0.  0.],[ 3.62063082 -4.80832477  0.        ],[ -0.61657854 -27.68341334   0.        ],[ 4.03842572  0.7856467   0.        ],[ 1715.35021781],[ 1715.35021781],13.5369971169
[ 0.  0.  0.],[ 0.24235406  5.14610034  0.        ],[  4.47487758  32.10380197   0.        ],[-0.7893422  -1.54169459  0.        ],[ 1659.36685884],[ 1659.36685884],18.0382266843
[ 0.  0.  0.],[ 8.09892394  0.19754307  0.        ],[ 64.59683667 -57.91367619   0.        ],[ -4.93405825  12.05793216   0.        ],[ 1855.85742247],[ 1855.85742247],45.9624169299
[ 0.  0.  0.],[ 3.95157334  6.85209662  0.        ],[ 51.08819324  76.31251028   0.        ],[-6.4453003  -8.65097729  0.        ],[ 1856.13825076],[ 1856.13825076],49.1563062685
[ 0.  0.  0.],[ 4.95875406  3.83913921  0.        ],[ 48.60300559  58.4418728    0.        ],[-4.91745071 -8.1057261   0.        ],[ 1825.5318867],[ 1825.5318867],41.2441646747
[ 0.  0.  0.],[ 5.32088745 -6.07789296  0.        ],[ 36.04320217 -82.9000837    0.        ],[ -1.94082728  10.79739166   0.        ],[ 1802.65024103],[ 1802.65024103],48.1499989424
[ 0.  0.  0.],[-0.04821212  8.66270861  0.        ],[  9.36016882 -18.57743534   0.        ],[ -1.96623519  12.6746497    0.        ],[ 1892.17799154],[ 1892.17799154],12.0194900941
[ 0.  0.  0.],[-7.49553062  4.68156107  0.        ],[-54.67872944  17.72082741   0.        ],[ 3.72505147  1.23156744  0.        ],[ 1722.99245978],[ 1722.99245978],31.8539817504
[ 0.  0.  0.],[-6.01147737 -6.45620476  0.        ],[-46.56084174 -26.68184031   0.        ],[ 3.58478565 -1.21622247  0.        ],[ 1706.7956895],[ 1706.7956895],27.9705734792
[ 0.  0.  0.],[-3.56317222 -7.43296948  0.        ],[-47.87114848 -39.0461912    0.        ],[ 6.31047146  0.39501091  0.        ],[ 1787.03582158],[ 1787.03582158],32.6109657495
[ 0.  0.  0.],[ 7.90972394 -0.45428347  0.        ],[ 29.24322359  -3.01440424   0.        ],[ 2.36030256  0.17017045  0.        ],[ 1671.68862766],[ 1671.68862766],14.392244709
[ 0.  0.  0.],[-1.32590476  5.1276601   0.        ],[-15.42447625  34.23882708   0.        ],[ 1.97348009 -1.92985329  0.        ],[ 1662.4173702],[ 1662.4173702],21.4864926626
[ 0.  0.  0.],[-3.9780982  -6.17688896  0.        ],[-35.82637352 -68.89847844   0.        ],[ 3.30316055  7.87947928  0.        ],[ 1761.44504718],[ 1761.44504718],41.966666811
[ 0.  0.  0.],[ 6.73275291 -0.0176915   0.        ],[ 37.32431982   0.69219448   0.        ],[-1.02551326 -0.2187015   0.        ],[ 1681.39777843],[ 1681.39777843],21.1536184281
[ 0.  0.  0.],[ 8.9575007   2.49964304  0.        ],[ 54.47850467 -41.09406143   0.        ],[ -1.99158297  11.01366759   0.        ],[ 1817.74731687],[ 1817.74731687],35.7843385566
[ 0.  0.  0.],[ 2.46666486  6.09587185  0.        ],[  6.67848429 -14.42870651   0.        ],[ 1.16844814  9.27926268  0.        ],[ 1817.73812641],[ 1817.73812641],8.94969238568
[ 0.  0.  0.],[-3.40225309 -9.32967928  0.        ],[-31.12045142 -44.63867886   0.        ],[ 3.11883935 -0.4442486   0.        ],[ 1780.22619397],[ 1780.22619397],27.8427604806
[ 0.  0.  0.],[ 7.89689076 -4.06136624  0.        ],[ -3.40758058 -46.53047317   0.        ],[ 8.83435997  5.40121486  0.        ],[ 1799.71150468],[ 1799.71150468],24.1294594754
[ 0.  0.  0.],[ 7.31020007  4.4307354   0.        ],[ 48.93395168  49.14626966   0.        ],[-2.60168139 -5.67119455  0.        ],[ 1722.58761705],[ 1722.58761705],37.9098409952
[ 0.  0.  0.],[-3.83766611  6.4667068   0.        ],[ 14.52718871   6.7813018    0.        ],[-6.98219678  5.29164957  0.        ],[ 1744.4806656],[ 1744.4806656],8.43764810385
[ 0.  0.  0.],[ 5.23641186 -2.51431113  0.        ],[ 45.49358895  14.5946292    0.        ],[-4.03612333 -5.67775182  0.        ],[ 1681.32758931],[ 1681.32758931],26.9031607788
[ 0.  0.  0.],[-9.78186939  1.68094502  0.        ],[-73.90905069 -14.59097257   0.        ],[ 5.22073778  4.80223722  0.        ],[ 1907.09440644],[ 1907.09440644],41.1067801308
[ 0.  0.  0.],[ 2.35086554  4.84958065  0.        ],[  1.95622786e+01   8.15700575e-03   0.00000000e+00],[-1.65357021  5.13350077  0.        ],[ 1694.90579973],[ 1694.90579973],9.45710385893
[ 0.  0.  0.],[-4.50159552 -4.33987526  0.        ],[-39.69478719  -1.18212744   0.        ],[ 3.63000603 -4.33342422  0.        ],[ 1710.87247222],[ 1710.87247222],18.2375853051
[ 0.  0.  0.],[-4.52826257 -8.63317637  0.        ],[-83.8398524  -57.10765284   0.        ],[ 12.53221363   2.85499056   0.        ],[ 1889.2859185],[ 1889.2859185],53.6490635835
[ 0.  0.  0.],[ 5.143559    6.71533755  0.        ],[ 21.88112578  -7.40404618   0.        ],[ 0.79529795  8.49484062  0.        ],[ 1734.98598657],[ 1734.98598657],11.1447199087
[ 0.  0.  0.],[-2.87392571 -9.10332064  0.        ],[ 30.44753198 -71.39357348   0.        ],[-9.22323528  5.32540176  0.        ],[ 1937.93936083],[ 1937.93936083],42.3119045941
[ 0.  0.  0.],[-0.7668537   7.74129522  0.        ],[ 30.19924022  86.5624442    0.        ],[-6.98056769 -9.81567395  0.        ],[ 1872.49475152],[ 1872.49475152],48.8451185345
[ 0.  0.  0.],[-4.64422322  5.2785669   0.        ],[-93.82900446  38.28234997   0.        ],[ 14.41741286  -2.42771816   0.        ],[ 1822.95535439],[ 1822.95535439],54.4118132278
[ 0.  0.  0.],[-6.80634751  0.6558187   0.        ],[-48.74920712 -59.51126785   0.        ],[  3.01195562  12.85015615   0.        ],[ 1882.19909851],[ 1882.19909851],41.8964196783
[ 0.  0.  0.],[-8.63057166  0.61896884  0.        ],[-37.64765615  22.07525697   0.        ],[-1.18461013 -4.08420771  0.        ],[ 1822.16531187],[ 1822.16531187],21.8667530076
[ 0.  0.  0.],[-1.08153755 -6.13471836  0.        ],[-14.48570918 -39.96932475   0.        ],[ 2.02520804  2.07377712  0.        ],[ 1702.76885233],[ 1702.76885233],22.9863254433
[ 0.  0.  0.],[-4.6631169  2.862098   0.       ],[-73.55561975   7.40331024   0.        ],[ 10.34521136   1.42229666   0.        ],[ 1786.74713216],[ 1786.74713216],40.1897968063
[ 0.  0.  0.],[-3.31499269  4.85755931  0.        ],[-33.26591912  42.91584065   0.        ],[ 3.5383878  -3.94903956  0.        ],[ 1687.50852694],[ 1687.50852694],29.8268100574
[ 0.  0.  0.],[-7.99768159  2.39773154  0.        ],[-71.23163589   3.10935482   0.        ],[ 6.53721797  1.85787264  0.        ],[ 1739.91810926],[ 1739.91810926],38.8884248925
[ 0.  0.  0.],[ 2.41372925  9.46888314  0.        ],[ 10.85144544   9.11823205   0.        ],[ 0.25298795  7.94508476  0.        ],[ 1775.58757868],[ 1775.58757868],6.10175113793
[ 0.  0.  0.],[ 4.94751025 -4.02797614  0.        ],[ 36.44818352  -1.82790932   0.        ],[-2.50375414 -3.91513227  0.        ],[ 1665.18141454],[ 1665.18141454],20.9452404188
[ 0.  0.  0.],[ 6.58791468  2.52148137  0.        ],[ 91.50104307   3.98109838   0.        ],[-12.00909121   1.76898096   0.        ],[ 1927.78385163],[ 1927.78385163],48.8447387548
[ 0.  0.  0.],[ 5.89264432 -0.90322791  0.        ],[ 90.47233378  -9.3438632    0.        ],[-12.50088756   0.98921011   0.        ],[ 1891.79993911],[ 1891.79993911],48.8038707948
[ 0.  0.  0.],[ 3.97436693  6.56869672  0.        ],[ -9.68115782  44.78619678   0.        ],[ 6.18874538 -2.50094508  0.        ],[ 1731.20141033],[ 1731.20141033],25.8783253903
[ 0.  0.  0.],[-5.0262332  -6.20717713  0.        ],[-20.77505106 -35.74009822   0.        ],[-1.07505453  1.16096225  0.        ],[ 1695.61908668],[ 1695.61908668],23.1950887717
[ 0.  0.  0.],[ 5.15575292  8.13855063  0.        ],[ 45.27807196  19.3520954    0.        ],[-4.10222353  4.48960298  0.        ],[ 1746.96962131],[ 1746.96962131],25.1829543579
[ 0.  0.  0.],[ 2.429248    5.79434406  0.        ],[ 17.64799702  98.17429356   0.        ],[ -1.12412705 -14.13957103   0.        ],[ 1868.234718],[ 1868.234718],53.5439265102
[ 0.  0.  0.],[-5.11046465 -0.45627823  0.        ],[ 10.3147167    5.98332122   0.        ],[-7.4657473  -1.72030516  0.        ],[ 1752.27848114],[ 1752.27848114],8.46568041476
[ 0.  0.  0.],[ 2.71385262 -4.5831158   0.        ],[-18.00147764 -56.93520675   0.        ],[ 6.51821782  7.02382455  0.        ],[ 1736.55900838],[ 1736.55900838],31.8728840707
[ 0.  0.  0.],[-2.36410941  8.71522288  0.        ],[ 12.44866396  16.27537099   0.        ],[-5.05315999  5.68436379  0.        ],[ 1761.12399486],[ 1761.12399486],10.2230565749
[ 0.  0.  0.],[-4.29236254  8.88672003  0.        ],[ -16.44831629  114.82765888    0.        ],[ -1.02401143 -14.37805378   0.        ],[ 1900.42812243],[ 1900.42812243],61.4981826654
[ 0.  0.  0.],[ 0.26018213  9.79033423  0.        ],[ 37.34044702   5.29636153   0.        ],[-7.39889753  8.96241171  0.        ],[ 1798.78519381],[ 1798.78519381],19.5633430262
[ 0.  0.  0.],[-7.74814178  0.46226062  0.        ],[-40.1663551   -1.51037416   0.        ],[ 0.38998362  1.04541473  0.        ],[ 1729.66033466],[ 1729.66033466],20.2522803075
[ 0.  0.  0.],[-6.92457904 -3.76280004  0.        ],[-31.33718896 -25.54145702   0.        ],[-0.78879845  1.6150584   0.        ],[ 1724.10292064],[ 1724.10292064],22.6623555577
[ 0.  0.  0.],[-2.57067302  6.31198771  0.        ],[-54.72583928  71.37091031   0.        ],[ 8.59191136 -8.16890684  0.        ],[ 1829.48970613],[ 1829.48970613],48.4254793807
[ 0.  0.  0.],[-7.03651146  6.76158425  0.        ],[  3.63680321  21.21701747   0.        ],[-8.04923713  2.61073776  0.        ],[ 1781.75410392],[ 1781.75410392],11.0942786745
[ 0.  0.  0.],[ 1.597453   -7.35046983  0.        ],[-53.06827267 -45.05063099   0.        ],[ 12.50837446   1.70005901   0.        ],[ 1898.46982474],[ 1898.46982474],36.7801674194
[ 0.  0.  0.],[-5.5057884   1.54712146  0.        ],[-50.61357639  18.76333058   0.        ],[ 4.88762533 -2.33485957  0.        ],[ 1696.24929169],[ 1696.24929169],29.4577757717
[ 0.  0.  0.],[ 1.09888885  9.54570473  0.        ],[-53.11389088  71.36277381   0.        ],[ 11.99989641  -4.83904812   0.        ],[ 1868.08556755],[ 1868.08556755],48.1897060881
[ 0.  0.  0.],[-9.02057383  3.47371009  0.        ],[-52.95365388  36.0475873    0.        ],[ 1.68639703 -4.01237245  0.        ],[ 1852.75316313],[ 1852.75316313],33.8869062028
[ 0.  0.  0.],[-5.65913151  4.12521438  0.        ],[-21.88667014  49.01963279   0.        ],[-1.3478516  -5.97134993  0.        ],[ 1703.88667515],[ 1703.88667515],28.6272659527
[ 0.  0.  0.],[ 8.14295555  4.3575764   0.        ],[  5.00198001  79.1183833    0.        ],[  7.30117973 -11.72073655   0.        ],[ 1872.00842961],[ 1872.00842961],44.1469099603
[ 0.  0.  0.],[ 6.10427484  2.01211211  0.        ],[ 36.46748385 -43.98869463   0.        ],[ -1.22202784  11.10805193   0.        ],[ 1822.79118783],[ 1822.79118783],30.5201273217
[ 0.  0.  0.],[ 5.4344521 -2.6996242  0.       ],[ 14.73635195 -24.94911346   0.        ],[ 2.70787295  2.49341113  0.        ],[ 1673.58352463],[ 1673.58352463],14.4797640066
[ 0.  0.  0.],[-5.20475865  1.26490627  0.        ],[-64.24964772  -4.14314943   0.        ],[ 7.93451833  2.1727704   0.        ],[ 1734.38434836],[ 1734.38434836],31.2835062721
[ 0.  0.  0.],[-5.34524033 -0.88344079  0.        ],[-62.74452285 -64.39966045   0.        ],[  7.3581039   12.25368459   0.        ],[ 1863.98080344],[ 1863.98080344],48.4868735782
[ 0.  0.  0.],[-8.08974067  1.80854855  0.        ],[-64.34279531  18.29532166   0.        ],[ 5.058576   -1.95884714  0.        ],[ 1766.01018748],[ 1766.01018748],36.1571415444
[ 0.  0.  0.],[ -6.17339711e+00  -8.40473025e-04   0.00000000e+00],[-28.44890751  -8.66580583   0.        ],[-0.56428273  2.02127193  0.        ],[ 1695.50624434],[ 1695.50624434],15.7040422003
[ 0.  0.  0.],[ 7.56073133 -4.58821989  0.        ],[-24.18883814 -59.85057511   0.        ],[ 12.65627004   7.53536848   0.        ],[ 1847.93439257],[ 1847.93439257],33.9966004471
[ 0.  0.  0.],[ 8.14187827  2.1118652   0.        ],[ 46.72610963   7.07912686   0.        ],[-1.46303074  0.84624842  0.        ],[ 1674.539957],[ 1674.539957],25.0986123271
[ 0.  0.  0.],[-4.26190051 -5.96583898  0.        ],[ -3.53702481  30.93734599   0.        ],[ -3.63870908 -12.44124581   0.        ],[ 1858.807625],[ 1858.807625],21.5089115523
[ 0.  0.  0.],[-8.15054039 -3.67790291  0.        ],[-42.340368   -14.47383596   0.        ],[ 0.43025869 -1.06115184  0.        ],[ 1761.65041999],[ 1761.65041999],22.1074730528
[ 0.  0.  0.],[-2.88137208 -6.15759161  0.        ],[  1.17324413 -34.25632508   0.        ],[-3.40885264  0.75886218  0.        ],[ 1710.26759567],[ 1710.26759567],19.4865276266
[ 0.  0.  0.],[ 7.40100729  0.68787522  0.        ],[ 57.13975899   4.06407173   0.        ],[-4.32680023 -0.13424239  0.        ],[ 1700.65843467],[ 1700.65843467],31.2414284903
[ 0.  0.  0.],[ 0.94700654 -6.27073856  0.        ],[ 25.76259967 -39.26956529   0.        ],[-4.48627788  1.68886889  0.        ],[ 1683.79864616],[ 1683.79864616],26.4138909526
[ 0.  0.  0.],[-7.95974632 -1.85555239  0.        ],[ -1.65199698  17.56928795   0.        ],[-7.87467961 -5.54207113  0.        ],[ 1773.60535621],[ 1773.60535621],9.10094920776
[ 0.  0.  0.],[-2.87519405  5.41000919  0.        ],[-27.92949815  25.0059309    0.        ],[ 3.0073508   0.45356243  0.        ],[ 1678.06828271],[ 1678.06828271],21.455788204
[ 0.  0.  0.],[ 8.82184795  4.19106936  0.        ],[ 99.29857525  18.24639528   0.        ],[-11.33750636   0.556498     0.        ],[ 1949.98578085],[ 1949.98578085],53.633172024
[ 0.  0.  0.],[ 9.96835775  0.71009528  0.        ],[ 65.01409811  62.31036165   0.        ],[ -3.10946452 -12.04245012   0.        ],[ 1879.81242416],[ 1879.81242416],48.9005025532
[ 0.  0.  0.],[ 5.16103123  4.34820798  0.        ],[-13.08916575  50.41153366   0.        ],[ 8.02034697 -5.91210482  0.        ],[ 1720.67189686],[ 1720.67189686],30.0176258589
[ 0.  0.  0.],[ 2.71254725  4.64093845  0.        ],[ 60.62623328  -0.37677382   0.        ],[-9.68091413  4.85068392  0.        ],[ 1871.73119598],[ 1871.73119598],32.5546504114
[ 0.  0.  0.],[-4.99380681 -3.7421208   0.        ],[-46.63036907  41.86985997   0.        ],[  4.43327318 -12.39857776   0.        ],[ 1814.3598436],[ 1814.3598436],33.3352301582
[ 0.  0.  0.],[-3.60805467 -6.72765995  0.        ],[-14.3386379  -62.97639371   0.        ],[-0.77788085  6.16525904  0.        ],[ 1729.03675712],[ 1729.03675712],35.4235900693
[ 0.  0.  0.],[ 6.60602545  4.96211739  0.        ],[ 48.66075035  80.93529142   0.        ],[ -3.20661102 -11.51394252   0.        ],[ 1870.39230295],[ 1870.39230295],51.0595110242
[ 0.  0.  0.],[ 2.2251819  -4.54594685  0.        ],[  2.59533092 -11.56723993   0.        ],[ 1.88827736 -2.47086232  0.        ],[ 1703.20038187],[ 1703.20038187],4.1874617469
[ 0.  0.  0.],[ 7.9047977  1.0554089  0.       ],[ 76.74422208   3.49803762   0.        ],[-7.74370462  0.37012406  0.        ],[ 1736.32734635],[ 1736.32734635],41.3143105216
[ 0.  0.  0.],[-6.70326519  0.23009847  0.        ],[-65.62710335 -22.69144334   0.        ],[ 6.66302094  4.94722737  0.        ],[ 1741.76271934],[ 1741.76271934],37.9133944978
[ 0.  0.  0.],[-1.52236406  5.96865948  0.        ],[ -9.298049    39.01204284   0.        ],[ 0.39150886 -2.1288008   0.        ],[ 1664.57156055],[ 1664.57156055],22.3163582459
[ 0.  0.  0.],[ 3.40167781  3.76351806  0.        ],[ 45.44094126  -1.96546249   0.        ],[-5.92870579  4.33364562  0.        ],[ 1688.03701943],[ 1688.03701943],24.3371729759
[ 0.  0.  0.],[ 8.0399883   4.23683253  0.        ],[ 14.04489548 -43.3269737    0.        ],[  5.3437277   13.18024623   0.        ],[ 1879.34873021],[ 1879.34873021],24.0524158892
[ 0.  0.  0.],[-7.554243   0.0567254  0.       ],[-42.11426273   3.087898     0.        ],[ 1.1206376  -0.72358669  0.        ],[ 1703.64549443],[ 1703.64549443],22.7104303721
[ 0.  0.  0.],[-4.69484113  4.8572353   0.        ],[-31.01921132  37.85997717   0.        ],[ 1.65475314 -2.97697446  0.        ],[ 1678.54961661],[ 1678.54961661],26.7199897669
[ 0.  0.  0.],[ 4.31050095  7.86112463  0.        ],[ 62.9660885   72.20915047   0.        ],[-8.51760506 -6.76732669  0.        ],[ 1819.2676199],[ 1819.2676199],51.0314015478
[ 0.  0.  0.],[ 6.94209018 -2.56396934  0.        ],[ 36.77805613   6.43350978   0.        ],[-0.44555368 -4.14895625  0.        ],[ 1699.77388979],[ 1699.77388979],21.3435171538
[ 0.  0.  0.],[-1.05936644  8.86579466  0.        ],[ 31.42773381  94.17237764   0.        ],[ -7.52286615 -10.2102026    0.        ],[ 1910.14007847],[ 1910.14007847],52.7193141581
[ 0.  0.  0.],[ 0.84752006 -6.32735129  0.        ],[ 21.0382866  -53.66307068   0.        ],[-3.54207855  4.64379454  0.        ],[ 1722.4630665],[ 1722.4630665],31.7622148384
[ 0.  0.  0.],[ 9.11365166 -0.20053634  0.        ],[ 17.0384664  -45.97486842   0.        ],[ 5.86666455  9.24776229  0.        ],[ 1834.2627113],[ 1834.2627113],25.4170777387
[ 0.  0.  0.],[-8.11431368  2.98537421  0.        ],[-74.86563857  14.24803034   0.        ],[ 7.15875527  0.14170538  0.        ],[ 1786.82995453],[ 1786.82995453],41.3443840359
[ 0.  0.  0.],[-0.99143748  6.18779901  0.        ],[ 22.95352078  45.2068385    0.        ],[-5.84926285 -2.99012     0.        ],[ 1717.64957387],[ 1717.64957387],26.7383014585
[ 0.  0.  0.],[ 2.22128191 -5.15077607  0.        ],[ 30.26746475  -9.83271835   0.        ],[-4.06295189 -3.37595788  0.        ],[ 1674.09667088],[ 1674.09667088],18.4574154986
[ 0.  0.  0.],[-0.13200374  8.0016027   0.        ],[ 19.63042075  56.50929084   0.        ],[-4.2908362  -3.48953892  0.        ],[ 1736.11816258],[ 1736.11816258],32.0269337216
[ 0.  0.  0.],[-6.3584586  -3.31735163  0.        ],[-11.34880456  34.17303145   0.        ],[ -4.20077421 -10.43023629   0.        ],[ 1860.22841102],[ 1860.22841102],21.3992769987
[ 0.  0.  0.],[-5.09808665  6.88329166  0.        ],[ 24.93442741  29.40856457   0.        ],[-10.3835035    1.03122708   0.        ],[ 1897.19102013],[ 1897.19102013],20.2042578126
[ 0.  0.  0.],[-3.85019769 -5.00316146  0.        ],[-16.47481198  -3.07675888   0.        ],[-0.59289709 -4.68543628  0.        ],[ 1708.74276564],[ 1708.74276564],5.79695883514
[ 0.  0.  0.],[-5.40910766  1.00483257  0.        ],[ 1.66541766  7.67590605  0.        ],[-6.04091977 -0.5579392   0.        ],[ 1184115.26658573],[ 1712.90620974],1.38175976396
[ 0.  0.  0.],[-4.43977824 -3.76335164  0.        ],[-33.45904341 -16.75186772   0.        ],[ 2.54710995 -0.46708987  0.        ],[ 1691.44474412],[ 1691.44474412],19.9518500038
[ 0.  0.  0.],[ 2.94520296  9.06114283  0.        ],[ 18.32637868  46.76974236   0.        ],[-0.99797558 -0.40581021  0.        ],[ 1734.31916791],[ 1734.31916791],27.0729553473
[ 0.  0.  0.],[-7.31068681  4.22973023  0.        ],[ -7.01708973  70.91927095   0.        ],[ -6.06037314 -10.21211442   0.        ],[ 1867.16395927],[ 1867.16395927],37.9906811319
[ 0.  0.  0.],[ 5.22531902  4.61018227  0.        ],[ 48.88357553 -20.87782916   0.        ],[-4.68939142  9.0521262   0.        ],[ 1751.48948318],[ 1751.48948318],28.1943524653
[ 0.  0.  0.],[-7.97379898 -2.61078509  0.        ],[-10.82927754  17.4033218    0.        ],[-6.01496266 -6.30857397  0.        ],[ 1736.92874885],[ 1736.92874885],9.90176037094
[ 0.  0.  0.],[-0.37599344 -7.15913272  0.        ],[-11.46523096 -19.11056697   0.        ],[ 2.06649253 -3.59714959  0.        ],[ 1778.90883794],[ 1778.90883794],9.72197061157
